Book,Chapter,Section,Text,Title
9,70,3,"[3]
       
πρῶτοι δὲ ἐσῆλθον Τεγεῆται ἐς τὸ τεῖχος, καὶ τὴν σκηνὴν τὴν Μαρδονίου οὗτοι ἦσαν οἱ διαρπάσαντες, τά τε ἄλλα ἐξ αὐτῆς καὶ τὴν φάτνην τῶν ἵππων ἐοῦσαν χαλκέην πᾶσαν καὶ θέης ἀξίην. τὴν μέν νυν φάτνην ταύτην τὴν Μαρδονίου ἀνέθεσαν ἐς τὸν νηὸν τῆς Ἀλέης Ἀθηναίης Τεγεῆται, τὰ δὲ ἄλλα ἐς τὠυτό, ὅσα περ ἔλαβον, ἐσήνεικαν τοῖσι Ἕλλησι.",9.70.3
7,61,3,"[3]
       
ἐπεὶ δὲ Περσεὺς ὁ Δανάης τε καὶ Διὸς ἀπίκετο παρὰ Κηφέα τὸν Βήλου καὶ ἔσχε αὐτοῦ τὴν θυγατέρα Ἀνδρομέδην, γίνεται αὐτῷ παῖς τῷ οὔνομα ἔθετο Πέρσην, τοῦτον δὲ αὐτοῦ καταλείπει: ἐτύγχανε γὰρ ἄπαις ἐὼν ὁ Κηφεὺς ἔρσενος γόνου. ἐπὶ τούτου δὴ τὴν ἐπωνυμίην ἔσχον.",7.61.3
7,217,2,"[2]
       
κατὰ δὲ τοῦτο τοῦ ὄρεος ἐφύλασσον, ὡς καὶ πρότερόν μοι εἴρηται, Φωκέων χίλιοι ὁπλῖται, ῥυόμενοί τε τὴν σφετέρην χώρην καὶ φρουρέοντες τὴν ἀτραπόν. ἡ μὲν γὰρ κάτω ἐσβολὴ ἐφυλάσσετο ὑπὸ τῶν εἴρηται: τὴν δὲ διὰ τοῦ ὄρεος ἀτραπὸν ἐθελονταὶ Φωκέες ὑποδεξάμενοι Λεωνίδῃ ἐφύλασσον.",7.217.2
2,18,2,"[2]
       
οἱ γὰρ δὴ ἐκ Μαρέης τε πόλιος καὶ Ἄπιος, οἰκέοντες Αἰγύπτου τὰ πρόσουρα Λιβύῃ, αὐτοί τε δοκέοντες εἶναι Λίβυες καὶ οὐκ Αἰγύπτιοι καὶ ἀχθόμενοι τῇ περὶ τὰ ἱρὰ θρησκηίῃ, βουλόμενοι θηλέων βοῶν μὴ ἔργεσθαι, ἔπεμψαν ἐς Ἄμμωνα φάμενοι οὐδὲν σφίσι τε καὶ Αἰγυπτίοισι κοινὸν εἶναι: οἰκέειν τε γὰρ ἔξω τοῦ Δέλτα καὶ οὐδὲν ὁμολογέειν αὐτοῖσι, βούλεσθαί τε πάντων σφίσι ἐξεῖναι γεύεσθαι.",2.18.2
1,88,3,"[3]
       
‘οὗτος ὁ πολλὸς ὅμιλος τί ταῦτα πολλῇ σπουδῇ ἐργάζεται;’ ὁ δὲ εἶπε ‘πόλιν τε τὴν σὴν διαρπάζει καὶ χρήματα τὰ σὰ διαφορέει.’  Κροῖσος δὲ ἀμείβετο ‘οὔτε πόλιν τὴν ἐμὴν οὔτε χρήματα τὰ ἐμὰ διαρπάζει: οὐδὲν γὰρ ἐμοὶ ἔτι τούτων μέτα: ἀλλὰ φέρουσί τε καὶ ἄγουσι τὰ σά.’",1.88.3
4,145,2,"[2]
       
τῶν ἐκ τῆς Ἀργοῦς ἐπιβατέων παίδων παῖδες ἐξελασθέντες ὑπὸ Πελασγῶν τῶν ἐκ Βραυρῶνος ληισαμένων τὰς Ἀθηναίων γυναῖκας, ὑπὸ τούτων ἐξελασθέντες ἐκ, Λήμνου οἴχοντο πλέοντες ἐς Λακεδαίμονα, ἱζόμενοι δὲ ἐν τῷ Τηϋγέτῳ πῦρ ἀνέκαιον.",4.145.2
4,80,5,"[5]
       
καὶ Σιτάλκης μὲν παραλαβὼν τὸν ἀδελφεὸν ἀπήγετο, Σκύλεω δὲ Ὀκταμασάδης αὐτοῦ ταύτῃ ἀπέταμε τὴν κεφαλήν.  οὕτω μὲν περιστέλλουσι τὰ σφέτερα νόμαια Σκύθαι, τοῖσι δὲ παρακτωμένοισι ξεινικοὺς νόμους τοιαῦτα ἐπιτίμια διδοῦσι.",4.80.5
5,33,2,"[2]
       
καὶ οὐ γὰρ ἔδεε τούτῳ τῷ στόλῳ Ναξίους ἀπολέσθαι, πρῆγμα τοιόνδε συνηνείχθη γενέσθαι. περιιόντος Μεγαβάτεω τὰς ἐπὶ τῶν νεῶν φυλακάς, ἐπὶ νεὸς Μυνδίης ἔτυχε οὐδεὶς φυλάσσων: ὁ δὲ δεινόν τι ποιησάμενος ἐκέλευσε τοὺς δορυφόρους ἐξευρόντας τὸν ἄρχοντα ταύτης τῆς νεός, τῷ οὔνομα ἦν Σκύλαξ, τοῦτον δῆσαι διὰ θαλαμίης διελόντας τῆς νεὸς κατὰ τοῦτο, ἔξω μὲν κεφαλὴν ποιεῦντας ἔσω δὲ τὸ σῶμα.",5.33.2
2,99,2,"[2]
       
Μῖνα τὸν πρῶτον βασιλεύσαντα Αἰγύπτου οἱ ἱρέες ἔλεγον τοῦτο μὲν ἀπογεφυρῶσαι τὴν Μέμφιν. τὸν γὰρ ποταμὸν πάντα ῥέειν παρὰ τὸ ὄρος τὸ ψάμμινον πρὸς Λιβύης, τὸν δὲ Μῖνα ἄνωθεν, ὅσον τε ἑκατὸν σταδίους ἀπὸ Μέμφιος, τὸν πρὸς μεσαμβρίης ἀγκῶνα προσχώσαντα τὸ μὲν ἀρχαῖον ῥέεθρον ἀποξηρῆναι, τὸν δὲ ποταμὸν ὀχετεῦσαι τὸ μέσον τῶν ὀρέων ῥέειν.",2.99.2
2,47,3,"[3]
       
θυσίη δὲ ἥδε τῶν ὑῶν τῇ Σελήνῃ ποιέεται: ἐπεὰν θύσῃ, τὴν οὐρὴν ἄκρην καὶ τὸν σπλῆνα καὶ τὸν ἐπίπλοον συνθεὶς ὁμοῦ κατ᾽ ὦν ἐκάλυψε πάσῃ τοῦ κτήνεος τῇ πιμελῇ τῇ περὶ τὴν νηδὺν γινομένῃ, καὶ ἔπειτα καταγίζει πυρί: τὰ δὲ ἄλλα κρέα σιτέονται ἐν τῇ πανσελήνῳ ἐν τῇ ἂν τὰ ἱρὰ θύσωσι, ἐν ἄλλῃ δὲ ἡμέρῃ οὐκ ἂν ἔτι γευσαίατο. οἱ δὲ πένητες αὐτῶν ὑπ᾽ ἀσθενείης βίου σταιτίνας πλάσαντες ὗς καὶ ὀπτήσαντες ταύτας θύουσι.",2.47.3
2,116,4,"[4]
       
 ἐπιμέμνηται δὲ καὶ ἐν Ὀδυσσείῃ ἐν τοῖσιδε τοῖσι ἔπεσι.“τοῖα Διὸς θυγάτηρ ἔχε φάρμακα μητιόεντα,

ἐσθλά, τά οἱ Πολύδαμνα πόρεν Θῶνος παράκοιτις

Αἰγυπτίη, τῇ πλεῖστα φέρει ζείδωρος ἄρουρα

φάρμακα, πολλὰ μὲν ἐσθλὰ μεμιγμένα, πολλὰ δὲ λυγρά.
” Homer, Odyssey, 4.227-230",2.116.4
2,111,3,"[3]
       
καὶ τὸν πρώτης τῆς ἑωυτοῦ γυναικὸς πειρᾶσθαι, μετὰ δέ, ὡς οὐκ ἀνέλεπε, ἐπεξῆς πασέων πειρᾶσθαι: ἀναβλέψαντα δὲ συναγαγεῖν τὰς γυναῖκας τῶν ἐπειρήθη, πλὴν ἢ τῆς τῷ οὔρῳ νιψάμενος ἀνέβλεψε, ἐς μίαν πόλιν, ἣ νῦν καλέεται Ἐρυθρὴ βῶλος: ἐς ταύτην συναλίσαντα ὑποπρῆσαι πάσας σὺν αὐτῇ τῇ πόλι:",2.111.3
1,165,3,"[3]
       
πρὸς δὲ ταύτῃσι καὶ μύδρον σιδήρεον κατεπόντωσαν καὶ ὤμοσαν μὴ πρὶν ἐς Φωκαίην ἥξειν πρὶν ἢ τὸν μύδρον τοῦτον ἀναφανῆναι. στελλομένων δὲ αὐτῶν ἐπὶ τὴν Κύρνον, ὑπερημίσεας τῶν ἀστῶν ἔλαβε πόθος τε καὶ οἶκτος τῆς πόλιος καὶ τῶν ἠθέων τῆς χώρης, ψευδόρκιοι δὲ γενόμενοι ἀπέπλεον ὀπίσω ἐς τὴν Φωκαίην.  οἳ δὲ αὐτῶν τὸ ὅρκιον ἐφύλασσον, ἀερθέντες ἐκ τῶν Οἰνουσσέων ἔπλεον.",1.165.3
1,11,3,"‘
      [3]
       
ἀλλ᾽ ἤτοι κεῖνόν γε τὸν ταῦτα βουλεύσαντα δεῖ ἀπόλλυσθαι, ἢ σε τὸν ἐμὲ γυμνήν θεησάμενον καὶ ποιήσαντα οὐ νομιζόμενα.’ ὁ δὲ Γύγης τέως μὲν ἀπεθώμαζε τὰ λεγόμενα, μετὰ δὲ ἱκέτευε μὴ μιν ἀναγκαίῃ ἐνδέειν διακρῖναι τοιαύτην αἵρεσιν.",1.11.3
7,135,2,"[2]
       
‘ἄνδρες Λακεδαιμόνιοι, τί δὴ φεύγετε βασιλέι φίλοι γενέσθαι; ὁρᾶτε γὰρ ὡς ἐπίσταται βασιλεὺς ἄνδρας ἀγαθοὺς τιμᾶν, ἐς ἐμέ τε καὶ τὰ ἐμὰ πρήγματα ἀποβλέποντες. οὕτω δὲ καὶ ὑμεῖς εἰ δοίητε ὑμέας αὐτοὺς βασιλέι, δεδόξωσθε γὰρ πρὸς αὐτοῦ ἄνδρες εἶναι ἀγαθοί, ἕκαστος ἂν ὑμέων ἄρχοι γῆς Ἑλλάδος δόντος βασιλέος.’",7.135.2
8,94,3,"[3]
       
‘Ἀδείμαντε, σὺ μὲν ἀποστρέψας τὰς νέας ἐς φυγὴν ὅρμησαι καταπροδοὺς τοὺς Ἕλληνας: οἳ δὲ καὶ δὴ νικῶσι ὅσον αὐτοὶ ἠρῶντο ἐπικρατήσαντες τῶν ἐχθρῶν.’ ταῦτα λεγόντων ἀπιστέειν γὰρ τὸν Ἀδείμαντον, αὖτις τάδε λέγειν, ὡς αὐτοὶ οἷοί τε εἶεν ἀγόμενοι ὅμηροι ἀποθνήσκειν, ἢν μὴ νικῶντες φαίνωνται οἱ Ἕλληνες.",8.94.3
1,156,2,"[2]
       
Κῦρος δὲ ἡσθεὶς τῇ ὑποθήκῃ καὶ ὑπεὶς τῆς ὀργῆς ἔφη οἱ πείθεσθαι.  καλέσας δὲ Μαζάρεα ἄνδρα Μῆδον, ταῦτά τέ οἱ ἐνετείλατο προειπεῖν Λυδοῖσι τὰ ὁ Κροῖσος ὑπετίθετο, καὶ πρὸς ἐξανδραποδίσασθαι τοὺς ἄλλους πάντας οἳ μετὰ Λυδῶν ἐπὶ Σάρδις ἐστρατεύσαντο, αὐτὸν δὲ Πακτύην πάντως ζῶντα ἀγαγεῖν παρ᾽ ἑωυτόν.",1.156.2
6,125,5,"[5]
       
ἰδόντα δὲ τὸν Κροῖσον γέλως ἐσῆλθε, καί οἱ πάντα τε ἐκεῖνα διδοῖ καὶ πρὸς ἕτερα δωρέεται οὐκ ἐλάσσω ἐκείνων. οὕτω μὲν ἐπλούτησε ἡ οἰκίη αὕτη μεγάλως, καὶ ὁ Ἀλκμέων οὗτος οὕτω τεθριπποτροφήσας Ὀλυμπιάδα ἀναιρέεται.",6.125.5
7,184,3,"[3]
       
προσθήσω δ᾽ ἔτι τούτῳ καὶ τῷ προτέρῳ ἀριθμῷ τοὺς ἐκ τῶν πεντηκοντέρων, ποιήσας, ὅ τι πλέον ἦν αὐτῶν ἢ ἔλασσον, ἀν᾽ ὀγδώκοντα ἄνδρας ἐνεῖναι. συνελέχθη δὲ ταῦτα τὰ πλοῖα, ὡς καὶ πρότερον εἰρέθη, τρισχίλια. ἤδη ὦν ἄνδρες ἂν εἶεν ἐν αὐτοῖσι τέσσερες μυριάδες καὶ εἴκοσι.",7.184.3
1,191,6,"[6]
       
νῦν δὲ ἐξ ἀπροσδοκήτου σφι παρέστησαν οἱ Πέρσαι.  ὑπὸ δὲ μεγάθεος τῆς πόλιος, ὡς λέγεται ὑπὸ τῶν ταύτῃ οἰκημένων, τῶν περὶ τὰ ἔσχατα τῆς πόλιος ἑαλωκότων τοὺς τὸ μέσον οἰκέοντας τῶν Βαβυλωνίων οὐ μανθάνειν ἑαλωκότας, ἀλλὰ τυχεῖν γάρ σφι ἐοῦσαν ὁρτήν, χορεύειν τε τοῦτον τὸν χρόνον καὶ ἐν εὐπαθείῃσι εἶναι, ἐς ὃ δὴ καὶ τὸ κάρτα ἐπύθοντο.",1.191.6
1,129,4,"[4]
       
εἰ γὰρ δὴ δεῖν πάντως περιθεῖναι ἄλλῳ τεῷ τὴν βασιληίην καὶ μὴ αὐτὸν ἔχειν, δικαιότερον εἶναι Μήδων τεῷ περιβαλεῖν τοῦτο τὸ ἀγαθὸν ἢ Περσέων.  νῦν δὲ Μήδους μὲν ἀναιτίους τούτου ἐόντας δούλους ἀντὶ δεσποτέων γεγονέναι, Πέρσας δὲ δούλους ἐόντας τὸ πρὶν Μήδων νῦν γεγονέναι δεσπότας.",1.129.4
4,25,2,"[2]
       
ἀλλὰ τὸ μὲν πρὸς ἠῶ τῶν φαλακρῶν γινώσκεται ἀτρεκέως ὑπὸ Ἰσσηδόνων οἰκεόμενον, τὸ μέντοι κατύπερθε πρὸς βορέην ἄνεμον οὐ γινώσκεται οὔτε τῶν φαλακρῶν οὔτε τῶν Ἰσσηδόνων, εἰ μὴ ὅσα αὐτῶν τούτων λεγόντων.",4.25.2
5,58,2,"[2]
       
περιοίκεον δὲ σφέας τὰ πολλὰ τῶν χώρων τοῦτον τὸν χρόνον Ἑλλήνων Ἴωνες, οἳ παραλαβόντες διδαχῇ παρὰ τῶν Φοινίκων τὰ γράμματα, μεταρρυθμίσαντες σφέων ὀλίγα ἐχρέωντο, χρεώμενοι δὲ ἐφάτισαν, ὥσπερ καὶ τὸ δίκαιον ἔφερε, ἐσαγαγόντων Φοινίκων ἐς τὴν Ἑλλάδα, Φοινικήια κεκλῆσθαι.",5.58.2
5,12,3,"[3]
       
ὡς δὲ παρεξήιε ἡ γυνή, ἐπιμελὲς τῷ Δαρείῳ ἐγένετο: οὔτε γὰρ Περσικὰ ἦν οὔτε Λύδια τὰ ποιεύμενα ἐκ τῆς γυναικός, οὔτε πρὸς τῶν ἐκ τῆς Ἀσίης οὐδαμῶν. ἐπιμελὲς δὲ ὥς οἱ ἐγένετο, τῶν δορυφόρων τινὰς πέμπει κελεύων φυλάξαι ὅ τι χρήσεται τῷ ἵππῳ ἡ γυνή.",5.12.3
8,70,2,"[2]
       
τοὺς δὲ Ἕλληνας εἶχε δέος τε καὶ ἀρρωδίη, οὐκ ἥκιστα δὲ τοὺς ἀπὸ Πελοποννήσου: ἀρρώδεον δὲ ὅτι αὐτοὶ μὲν ἐν Σαλαμῖνι κατήμενοι ὑπὲρ γῆς τῆς Ἀθηναίων ναυμαχέειν μέλλοιεν, νικηθέντες τε ἐν νήσῳ ἀπολαμφθέντες πολιορκήσονται, ἀπέντες τὴν ἑωυτῶν ἀφύλακτον: τῶν δὲ βαρβάρων ὁ πεζὸς ὑπὸ τὴν παρεοῦσαν νύκτα ἐπορεύετο ἐπὶ τὴν Πελοπόννησον.",8.70.2
8,96,2,"[2]
       
τῶν δὲ ναυηγίων πολλὰ ὑπολαβὼν ἄνεμος ζέφυρος ἔφερε τῆς Ἀττικῆς ἐπὶ τὴν ἠιόνα τὴν καλεομένην Κωλιάδα: ὥστε ἀποπλησθῆναι τὸν χρησμὸν τόν τε ἄλλον πάντα τὸν περὶ τῆς ναυμαχίης ταύτης εἰρημένοι Βάκιδι καὶ Μουσαίῳ, καὶ δὴ καὶ κατὰ τὰ ναυήγια τὰ ταύτῃ ἐξενειχθέντα τὸ εἰρημένον πολλοῖσι ἔτεσι πρότερον τούτων ἐν χρησμῷ Λυσιστράτῳ Ἀθηναίῳ ἀνδρὶ χρησμολόγῳ, τὸ ἐλελήθεε πάντας τοὺς Ἕλληνας,
“Κωλιάδες δὲ γυναῖκες ἐρετμοῖσι φρύξουσι
”
τοῦτο δὲ ἔμελλε ἀπελάσαντος βασιλέος ἔσεσθαι.",8.96.2
6,35,3,"[3]
       
Μιλτιάδεα δὲ ἀκούσαντα παραυτίκα ἔπεισε ὁ λόγος οἷα ἀχθόμενόν τε τῇ Πεισιστράτου ἀρχῇ καὶ βουλόμενον ἐκποδὼν εἶναι. αὐτίκα δὲ ἐστάλη ἐς Δελφούς, ἐπειρησόμενος τὸ χρηστήριον εἰ ποιοίη τά περ αὐτοῦ οἱ Δόλογκοι προσεδέοντο.",6.35.3
5,15,3,"[3]
       
οἱ δὲ Παίονες ὡς ἐπύθοντο ἐχομένας τὰς πόλιας, αὐτίκα διασκεδασθέντες κατ᾽ ἑωυτοὺς ἕκαστοι ἐτράποντο καὶ παρεδίδοσαν σφέας αὐτοὺς τοῖσι Πέρσῃσι. οὕτω δὴ Παιόνων Σιριοπαίονές τε καὶ Παιόπλαι καὶ οἱ μέχρι τῆς Πρασιάδος λίμνης ἐξ ἠθέων ἐξαναστάντες ἤγοντο ἐς τὴν Ἀσίην.",5.15.3
2,152,2,"[2]
       
μετὰ δὲ βασιλεύοντα τὸ δεύτερον πρὸς τῶν ἕνδεκα βασιλέων καταλαμβάνει μιν διὰ τὴν κυνέην φεύγειν ἐς τὰ ἕλεα.",2.152.2
7,41,2,"[2]
       
καὶ τούτων χίλιοι μὲν ἐπὶ τοῖσι δόρασι ἀντὶ τῶν σαυρωτήρων ῥοιὰς εἶχον χρυσέας καὶ πέριξ συνεκλήιον τοὺς ἄλλους, οἱ δὲ εἰνακισχίλιοι ἐντὸς τούτων ἐόντες ἀργυρέας ῥοιὰς εἶχον: εἶχον δὲ χρυσέας ῥοιὰς καὶ οἱ ἐς τὴν γῆν τρέποντες τὰς λόγχας, καὶ μῆλα οἱ ἄγχιστα ἑπόμενοι Ξέρξῃ. τοῖσι δὲ μυρίοισι ἐπετέτακτο ἵππος Περσέων μυρίη. μετὰ δὲ τὴν ἵππον διέλειπε καὶ δύο σταδίους, καὶ ἔπειτα ὁ λοιπὸς ὅμιλος ἤιε ἀναμίξ.",7.41.2
